"dept","comm","year","week","price"
"BOUCHES DU RHONE","MARSEILLE",1871,22,2431
"BOUCHES DU RHONE","MARSEILLE",1871,23,2430
"BOUCHES DU RHONE","MARSEILLE",1871,24,2441
"BOUCHES DU RHONE","MARSEILLE",1872,1,2123
"BOUCHES DU RHONE","MARSEILLE",1872,2,2435
"BOUCHES DU RHONE","MARSEILLE",1872,3,2380
"BOUCHES DU RHONE","MARSEILLE",1872,4,2288
"BOUCHES DU RHONE","MARSEILLE",1872,5,2281
"BOUCHES DU RHONE","MARSEILLE",1872,6,2266
"BOUCHES DU RHONE","MARSEILLE",1872,7,2294
"BOUCHES DU RHONE","MARSEILLE",1872,8,2309
"BOUCHES DU RHONE","MARSEILLE",1872,9,2315
"BOUCHES DU RHONE","MARSEILLE",1872,10,2325
"BOUCHES DU RHONE","MARSEILLE",1872,11,2341
"BOUCHES DU RHONE","MARSEILLE",1872,12,2956
"BOUCHES DU RHONE","MARSEILLE",1872,13,2331
"BOUCHES DU RHONE","MARSEILLE",1872,14,2310
"BOUCHES DU RHONE","MARSEILLE",1872,15,2328
"BOUCHES DU RHONE","MARSEILLE",1872,16,2398
"BOUCHES DU RHONE","MARSEILLE",1872,17,2348
"BOUCHES DU RHONE","MARSEILLE",1872,18,2356
"BOUCHES DU RHONE","MARSEILLE",1872,19,2393
"BOUCHES DU RHONE","MARSEILLE",1872,20,2393
"BOUCHES DU RHONE","MARSEILLE",1872,21,2520
"BOUCHES DU RHONE","MARSEILLE",1872,22,2520
"BOUCHES DU RHONE","MARSEILLE",1872,23,2525
"BOUCHES DU RHONE","MARSEILLE",1872,24,2501
"BOUCHES DU RHONE","MARSEILLE",1873,1,2499
"BOUCHES DU RHONE","MARSEILLE",1873,2,2494
"BOUCHES DU RHONE","MARSEILLE",1873,3,2494
"BOUCHES DU RHONE","MARSEILLE",1873,4,2509
"BOUCHES DU RHONE","MARSEILLE",1873,5,2509
"BOUCHES DU RHONE","MARSEILLE",1873,6,2515
"BOUCHES DU RHONE","MARSEILLE",1873,7,2499
"BOUCHES DU RHONE","MARSEILLE",1873,8,2479
"BOUCHES DU RHONE","MARSEILLE",1873,9,2497
"BOUCHES DU RHONE","MARSEILLE",1873,10,2661
"BOUCHES DU RHONE","MARSEILLE",1873,11,2807
"BOUCHES DU RHONE","MARSEILLE",1873,12,2656
"BOUCHES DU RHONE","MARSEILLE",1873,13,2598
"BOUCHES DU RHONE","MARSEILLE",1873,14,2609
"BOUCHES DU RHONE","MARSEILLE",1873,15,2629
"BOUCHES DU RHONE","MARSEILLE",1873,16,2781
"BOUCHES DU RHONE","MARSEILLE",1873,17,2779
"BOUCHES DU RHONE","MARSEILLE",1873,18,2801
"BOUCHES DU RHONE","MARSEILLE",1873,19,2822
"BOUCHES DU RHONE","MARSEILLE",1873,20,2822
"BOUCHES DU RHONE","MARSEILLE",1873,21,2739
"BOUCHES DU RHONE","MARSEILLE",1873,22,2718
"BOUCHES DU RHONE","MARSEILLE",1873,23,2697
"BOUCHES DU RHONE","MARSEILLE",1873,24,2703
"BOUCHES DU RHONE","MARSEILLE",1874,1,2796
"BOUCHES DU RHONE","MARSEILLE",1874,2,2780
"BOUCHES DU RHONE","MARSEILLE",1874,3,2759
"BOUCHES DU RHONE","MARSEILLE",1874,4,2744
"BOUCHES DU RHONE","MARSEILLE",1874,5,2760
"BOUCHES DU RHONE","MARSEILLE",1874,6,2770
"BOUCHES DU RHONE","MARSEILLE",1874,7,2807
"BOUCHES DU RHONE","MARSEILLE",1874,8,2812
"BOUCHES DU RHONE","MARSEILLE",1874,9,2838
"BOUCHES DU RHONE","MARSEILLE",1874,10,2850
"BOUCHES DU RHONE","MARSEILLE",1874,11,2854
"BOUCHES DU RHONE","MARSEILLE",1874,12,2781
"BOUCHES DU RHONE","MARSEILLE",1874,13,2478
"BOUCHES DU RHONE","MARSEILLE",1874,14,2406
"BOUCHES DU RHONE","MARSEILLE",1874,15,2279
"BOUCHES DU RHONE","MARSEILLE",1874,16,2228
"BOUCHES DU RHONE","MARSEILLE",1874,17,2135
"BOUCHES DU RHONE","MARSEILLE",1874,18,1968
"BOUCHES DU RHONE","MARSEILLE",1874,19,1952
"BOUCHES DU RHONE","MARSEILLE",1874,20,1895
"BOUCHES DU RHONE","MARSEILLE",1874,21,1874
"BOUCHES DU RHONE","MARSEILLE",1874,22,2004
"BOUCHES DU RHONE","MARSEILLE",1874,23,2047
"BOUCHES DU RHONE","MARSEILLE",1874,24,2015
"BOUCHES DU RHONE","MARSEILLE",1875,1,2037
"BOUCHES DU RHONE","MARSEILLE",1875,2,2019
"BOUCHES DU RHONE","MARSEILLE",1875,3,1988
"BOUCHES DU RHONE","MARSEILLE",1875,4,2026
"BOUCHES DU RHONE","MARSEILLE",1875,5,2039
"BOUCHES DU RHONE","MARSEILLE",1875,6,2085
"BOUCHES DU RHONE","MARSEILLE",1875,7,2251
"BOUCHES DU RHONE","MARSEILLE",1875,8,1922
"BOUCHES DU RHONE","MARSEILLE",1875,9,1989
"BOUCHES DU RHONE","MARSEILLE",1875,10,1989
"BOUCHES DU RHONE","MARSEILLE",1875,11,1989
"BOUCHES DU RHONE","MARSEILLE",1875,12,2139
"BOUCHES DU RHONE","MARSEILLE",1875,13,2365
"BOUCHES DU RHONE","MARSEILLE",1875,14,2260
"BOUCHES DU RHONE","MARSEILLE",1875,15,2391
"BOUCHES DU RHONE","MARSEILLE",1875,16,1979
"BOUCHES DU RHONE","MARSEILLE",1875,17,1932
"BOUCHES DU RHONE","MARSEILLE",1875,18,1957
"BOUCHES DU RHONE","MARSEILLE",1875,19,2015
"BOUCHES DU RHONE","MARSEILLE",1875,20,1918
"BOUCHES DU RHONE","MARSEILLE",1875,21,1987
"BOUCHES DU RHONE","MARSEILLE",1875,22,2020
"BOUCHES DU RHONE","MARSEILLE",1875,23,2025
"BOUCHES DU RHONE","MARSEILLE",1875,24,2010
"BOUCHES DU RHONE","MARSEILLE",1876,1,1999
"BOUCHES DU RHONE","MARSEILLE",1876,2,1999
"BOUCHES DU RHONE","MARSEILLE",1876,3,1989
"BOUCHES DU RHONE","MARSEILLE",1876,4,1981
"BOUCHES DU RHONE","MARSEILLE",1876,5,2020
"BOUCHES DU RHONE","MARSEILLE",1876,6,2025
"BOUCHES DU RHONE","MARSEILLE",1876,7,2040
"BOUCHES DU RHONE","MARSEILLE",1876,8,2096
"BOUCHES DU RHONE","MARSEILLE",1876,9,2130
"BOUCHES DU RHONE","MARSEILLE",1876,10,2129
"BOUCHES DU RHONE","MARSEILLE",1876,11,2056
"BOUCHES DU RHONE","MARSEILLE",1876,12,2015
"BOUCHES DU RHONE","MARSEILLE",1876,13,1937
"BOUCHES DU RHONE","MARSEILLE",1876,14,2085
"BOUCHES DU RHONE","MARSEILLE",1876,15,2067
"BOUCHES DU RHONE","MARSEILLE",1876,16,2056
"BOUCHES DU RHONE","MARSEILLE",1876,17,2067
"BOUCHES DU RHONE","MARSEILLE",1876,18,2072
"BOUCHES DU RHONE","MARSEILLE",1876,19,2067
"BOUCHES DU RHONE","MARSEILLE",1876,20,2062
"BOUCHES DU RHONE","MARSEILLE",1876,21,2020
"BOUCHES DU RHONE","MARSEILLE",1876,22,2083
"BOUCHES DU RHONE","MARSEILLE",1876,23,2127
"BOUCHES DU RHONE","MARSEILLE",1876,24,2210
"BOUCHES DU RHONE","MARSEILLE",1877,1,2364
"BOUCHES DU RHONE","MARSEILLE",1877,2,2342
"BOUCHES DU RHONE","MARSEILLE",1877,3,2281
"BOUCHES DU RHONE","MARSEILLE",1877,4,2281
"BOUCHES DU RHONE","MARSEILLE",1877,5,2281
"BOUCHES DU RHONE","MARSEILLE",1877,6,2390
"BOUCHES DU RHONE","MARSEILLE",1877,7,2491
"BOUCHES DU RHONE","MARSEILLE",1877,8,2885
"BOUCHES DU RHONE","MARSEILLE",1877,9,2770
"BOUCHES DU RHONE","MARSEILLE",1877,10,2598
"BOUCHES DU RHONE","MARSEILLE",1877,11,2625
"BOUCHES DU RHONE","MARSEILLE",1877,12,2437
"BOUCHES DU RHONE","MARSEILLE",1877,13,2429
"BOUCHES DU RHONE","MARSEILLE",1877,14,2429
"BOUCHES DU RHONE","MARSEILLE",1877,15,2462
"BOUCHES DU RHONE","MARSEILLE",1877,16,2462
"BOUCHES DU RHONE","MARSEILLE",1877,17,2593
"BOUCHES DU RHONE","MARSEILLE",1877,18,2593
"BOUCHES DU RHONE","MARSEILLE",1877,19,2593
"BOUCHES DU RHONE","MARSEILLE",1877,20,2562
"BOUCHES DU RHONE","MARSEILLE",1877,21,2531
"BOUCHES DU RHONE","MARSEILLE",1877,22,2551
"BOUCHES DU RHONE","MARSEILLE",1877,23,2666
"BOUCHES DU RHONE","MARSEILLE",1877,24,2530
"BOUCHES DU RHONE","MARSEILLE",1878,1,2520
"BOUCHES DU RHONE","MARSEILLE",1878,2,2463
"BOUCHES DU RHONE","MARSEILLE",1878,3,2317
"BOUCHES DU RHONE","MARSEILLE",1878,4,2187
"BOUCHES DU RHONE","MARSEILLE",1878,5,2610
"BOUCHES DU RHONE","MARSEILLE",1878,6,2312
"BOUCHES DU RHONE","MARSEILLE",1878,7,2299
"BOUCHES DU RHONE","MARSEILLE",1878,8,2281
"BOUCHES DU RHONE","MARSEILLE",1878,9,2405
"BOUCHES DU RHONE","MARSEILLE",1878,10,2343
"BOUCHES DU RHONE","MARSEILLE",1878,11,2300
"BOUCHES DU RHONE","MARSEILLE",1878,12,2213
"BOUCHES DU RHONE","MARSEILLE",1878,13,2166
"BOUCHES DU RHONE","MARSEILLE",1878,14,2208
"BOUCHES DU RHONE","MARSEILLE",1878,15,2208
"BOUCHES DU RHONE","MARSEILLE",1878,16,2208
"BOUCHES DU RHONE","MARSEILLE",1878,17,2208
"BOUCHES DU RHONE","MARSEILLE",1878,18,2045
"BOUCHES DU RHONE","MARSEILLE",1878,19,2191
"BOUCHES DU RHONE","MARSEILLE",1878,20,2182
"BOUCHES DU RHONE","MARSEILLE",1878,21,2181
"BOUCHES DU RHONE","MARSEILLE",1878,22,2262
"BOUCHES DU RHONE","MARSEILLE",1878,23,2237
"BOUCHES DU RHONE","MARSEILLE",1878,24,2240
"BOUCHES DU RHONE","MARSEILLE",1879,1,2208
"BOUCHES DU RHONE","MARSEILLE",1879,2,2191
"BOUCHES DU RHONE","MARSEILLE",1879,3,2208
"BOUCHES DU RHONE","MARSEILLE",1879,4,2241
"BOUCHES DU RHONE","MARSEILLE",1879,5,2241
"BOUCHES DU RHONE","MARSEILLE",1879,6,2241
"BOUCHES DU RHONE","MARSEILLE",1879,7,1965
"BOUCHES DU RHONE","MARSEILLE",1879,8,2266
"BOUCHES DU RHONE","MARSEILLE",1879,9,2000
"BOUCHES DU RHONE","MARSEILLE",1879,10,1993
"BOUCHES DU RHONE","MARSEILLE",1879,11,1946
"BOUCHES DU RHONE","MARSEILLE",1879,12,1960
"BOUCHES DU RHONE","MARSEILLE",1879,13,1920
"BOUCHES DU RHONE","MARSEILLE",1879,14,1906
"BOUCHES DU RHONE","MARSEILLE",1879,15,1933
"BOUCHES DU RHONE","MARSEILLE",1879,16,1901
"BOUCHES DU RHONE","MARSEILLE",1879,17,1943
"BOUCHES DU RHONE","MARSEILLE",1879,18,2140
"BOUCHES DU RHONE","MARSEILLE",1879,19,2386
"BOUCHES DU RHONE","MARSEILLE",1879,20,2460
"BOUCHES DU RHONE","MARSEILLE",1879,21,2446
"BOUCHES DU RHONE","MARSEILLE",1879,22,2386
"BOUCHES DU RHONE","MARSEILLE",1879,23,2440
"BOUCHES DU RHONE","MARSEILLE",1879,24,2426
"BOUCHES DU RHONE","MARSEILLE",1880,1,2416
"BOUCHES DU RHONE","MARSEILLE",1880,2,2393
"BOUCHES DU RHONE","MARSEILLE",1880,3,2373
"BOUCHES DU RHONE","MARSEILLE",1880,4,2360
"BOUCHES DU RHONE","MARSEILLE",1880,5,2360
"BOUCHES DU RHONE","MARSEILLE",1880,6,2336
"BOUCHES DU RHONE","MARSEILLE",1880,7,2420
"BOUCHES DU RHONE","MARSEILLE",1880,8,2400
"BOUCHES DU RHONE","MARSEILLE",1880,9,2433
"BOUCHES DU RHONE","MARSEILLE",1880,10,2473
"BOUCHES DU RHONE","MARSEILLE",1880,11,2373
"BOUCHES DU RHONE","MARSEILLE",1880,12,2293
"BOUCHES DU RHONE","MARSEILLE",1880,13,2233
"BOUCHES DU RHONE","MARSEILLE",1880,14,2206
"BOUCHES DU RHONE","MARSEILLE",1880,15,2206
"BOUCHES DU RHONE","MARSEILLE",1880,16,2206
"BOUCHES DU RHONE","MARSEILLE",1880,17,2200
"BOUCHES DU RHONE","MARSEILLE",1880,18,2180
"BOUCHES DU RHONE","MARSEILLE",1880,19,2180
"BOUCHES DU RHONE","MARSEILLE",1880,20,2173
"BOUCHES DU RHONE","MARSEILLE",1880,21,2180
"BOUCHES DU RHONE","MARSEILLE",1880,22,2226
"BOUCHES DU RHONE","MARSEILLE",1880,23,2253
"BOUCHES DU RHONE","MARSEILLE",1880,24,2213
"BOUCHES DU RHONE","MARSEILLE",1881,1,2212
"BOUCHES DU RHONE","MARSEILLE",1881,2,2212
"BOUCHES DU RHONE","MARSEILLE",1881,3,2339
"BOUCHES DU RHONE","MARSEILLE",1881,4,2326
"BOUCHES DU RHONE","MARSEILLE",1881,5,2165
"BOUCHES DU RHONE","MARSEILLE",1881,6,2172
"BOUCHES DU RHONE","MARSEILLE",1881,7,2326
"BOUCHES DU RHONE","MARSEILLE",1881,8,2184
"BOUCHES DU RHONE","MARSEILLE",1881,9,2200
"BOUCHES DU RHONE","MARSEILLE",1881,10,2347
"BOUCHES DU RHONE","MARSEILLE",1881,11,2308
"BOUCHES DU RHONE","MARSEILLE",1881,12,2180
"BOUCHES DU RHONE","MARSEILLE",1881,13,2180
"BOUCHES DU RHONE","MARSEILLE",1881,14,2172
"BOUCHES DU RHONE","MARSEILLE",1881,15,2332
"BOUCHES DU RHONE","MARSEILLE",1881,16,2332
"BOUCHES DU RHONE","MARSEILLE",1881,17,2332
"BOUCHES DU RHONE","MARSEILLE",1881,18,2386
"BOUCHES DU RHONE","MARSEILLE",1881,19,2492
"BOUCHES DU RHONE","MARSEILLE",1881,20,2466
"BOUCHES DU RHONE","MARSEILLE",1881,21,2425
"BOUCHES DU RHONE","MARSEILLE",1881,22,2360
"BOUCHES DU RHONE","MARSEILLE",1881,23,2308
"BOUCHES DU RHONE","MARSEILLE",1881,24,2280
"BOUCHES DU RHONE","MARSEILLE",1882,1,2292
"BOUCHES DU RHONE","MARSEILLE",1882,2,2388
"BOUCHES DU RHONE","MARSEILLE",1882,3,2393
"BOUCHES DU RHONE","MARSEILLE",1882,4,2393
"BOUCHES DU RHONE","MARSEILLE",1882,5,2393
"BOUCHES DU RHONE","MARSEILLE",1882,6,2393
"BOUCHES DU RHONE","MARSEILLE",1882,7,2400
"BOUCHES DU RHONE","MARSEILLE",1882,8,2400
"BOUCHES DU RHONE","MARSEILLE",1882,9,2370
"BOUCHES DU RHONE","MARSEILLE",1882,10,2366
"BOUCHES DU RHONE","MARSEILLE",1882,11,2332
"BOUCHES DU RHONE","MARSEILLE",1882,12,2300
"BOUCHES DU RHONE","MARSEILLE",1882,13,2220
"BOUCHES DU RHONE","MARSEILLE",1882,14,2220
"BOUCHES DU RHONE","MARSEILLE",1882,15,2080
"BOUCHES DU RHONE","MARSEILLE",1882,16,1953
"BOUCHES DU RHONE","MARSEILLE",1882,17,1866
"BOUCHES DU RHONE","MARSEILLE",1882,18,1920
"BOUCHES DU RHONE","MARSEILLE",1882,19,1866
"BOUCHES DU RHONE","MARSEILLE",1882,20,1840
"BOUCHES DU RHONE","MARSEILLE",1882,21,1800
"BOUCHES DU RHONE","MARSEILLE",1882,22,1810
"BOUCHES DU RHONE","MARSEILLE",1882,23,1840
"BOUCHES DU RHONE","MARSEILLE",1882,24,1826
"BOUCHES DU RHONE","MARSEILLE",1883,1,1826
"BOUCHES DU RHONE","MARSEILLE",1883,2,1826
"BOUCHES DU RHONE","MARSEILLE",1883,3,1826
"BOUCHES DU RHONE","MARSEILLE",1883,4,1826
"BOUCHES DU RHONE","MARSEILLE",1883,5,1814
"BOUCHES DU RHONE","MARSEILLE",1883,6,1826
"BOUCHES DU RHONE","MARSEILLE",1883,7,1975
"BOUCHES DU RHONE","MARSEILLE",1883,8,1980
"BOUCHES DU RHONE","MARSEILLE",1883,9,2033
"BOUCHES DU RHONE","MARSEILLE",1883,10,1966
"BOUCHES DU RHONE","MARSEILLE",1883,11,2086
"BOUCHES DU RHONE","MARSEILLE",1883,12,1954
"BOUCHES DU RHONE","MARSEILLE",1883,13,1954
"BOUCHES DU RHONE","MARSEILLE",1883,14,1920
"BOUCHES DU RHONE","MARSEILLE",1883,15,1920
"BOUCHES DU RHONE","MARSEILLE",1883,16,1920
"BOUCHES DU RHONE","MARSEILLE",1883,17,1920
"BOUCHES DU RHONE","MARSEILLE",1883,18,1920
"BOUCHES DU RHONE","MARSEILLE",1883,19,1900
"BOUCHES DU RHONE","MARSEILLE",1883,20,1914
"BOUCHES DU RHONE","MARSEILLE",1883,21,1914
"BOUCHES DU RHONE","MARSEILLE",1883,22,1914
"BOUCHES DU RHONE","MARSEILLE",1883,23,1893
"BOUCHES DU RHONE","MARSEILLE",1883,24,1893
"BOUCHES DU RHONE","MARSEILLE",1884,1,1800
"BOUCHES DU RHONE","MARSEILLE",1884,2,1814
"BOUCHES DU RHONE","MARSEILLE",1884,3,1800
"BOUCHES DU RHONE","MARSEILLE",1884,4,1774
"BOUCHES DU RHONE","MARSEILLE",1884,5,1760
"BOUCHES DU RHONE","MARSEILLE",1884,6,1706
"BOUCHES DU RHONE","MARSEILLE",1884,7,1746
"BOUCHES DU RHONE","MARSEILLE",1884,8,1746
"BOUCHES DU RHONE","MARSEILLE",1884,9,1653
"BOUCHES DU RHONE","MARSEILLE",1884,10,1626
"BOUCHES DU RHONE","MARSEILLE",1884,11,1600
"BOUCHES DU RHONE","MARSEILLE",1884,12,1586
"BOUCHES DU RHONE","MARSEILLE",1884,13,1586
"BOUCHES DU RHONE","MARSEILLE",1884,14,1573
"BOUCHES DU RHONE","MARSEILLE",1884,15,1573
"BOUCHES DU RHONE","MARSEILLE",1884,16,1600
"BOUCHES DU RHONE","MARSEILLE",1884,17,1600
"BOUCHES DU RHONE","MARSEILLE",1884,18,1586
"BOUCHES DU RHONE","MARSEILLE",1884,19,1600
"BOUCHES DU RHONE","MARSEILLE",1884,20,1694
"BOUCHES DU RHONE","MARSEILLE",1884,21,1640
"BOUCHES DU RHONE","MARSEILLE",1884,22,1640
"BOUCHES DU RHONE","MARSEILLE",1884,23,1580
"BOUCHES DU RHONE","MARSEILLE",1884,24,1554
"BOUCHES DU RHONE","MARSEILLE",1885,1,1660
"BOUCHES DU RHONE","MARSEILLE",1885,2,1640
"BOUCHES DU RHONE","MARSEILLE",1885,3,1625
"BOUCHES DU RHONE","MARSEILLE",1885,4,1625
"BOUCHES DU RHONE","MARSEILLE",1885,5,1625
"BOUCHES DU RHONE","MARSEILLE",1885,6,1625
"BOUCHES DU RHONE","MARSEILLE",1885,7,1740
"BOUCHES DU RHONE","MARSEILLE",1885,8,1780
"BOUCHES DU RHONE","MARSEILLE",1885,9,1733
"BOUCHES DU RHONE","MARSEILLE",1885,10,1706
"BOUCHES DU RHONE","MARSEILLE",1885,11,1695
"BOUCHES DU RHONE","MARSEILLE",1885,12,1700
"BOUCHES DU RHONE","MARSEILLE",1885,13,1680
"BOUCHES DU RHONE","MARSEILLE",1885,14,1666
"BOUCHES DU RHONE","MARSEILLE",1885,15,1686
"BOUCHES DU RHONE","MARSEILLE",1885,16,1640
"BOUCHES DU RHONE","MARSEILLE",1885,17,1626
"BOUCHES DU RHONE","MARSEILLE",1885,18,1654
"BOUCHES DU RHONE","MARSEILLE",1885,19,1646
"BOUCHES DU RHONE","MARSEILLE",1885,20,1614
"BOUCHES DU RHONE","MARSEILLE",1885,21,1654
"BOUCHES DU RHONE","MARSEILLE",1885,22,1674
"BOUCHES DU RHONE","MARSEILLE",1885,23,1614
"BOUCHES DU RHONE","MARSEILLE",1885,24,1614
"BOUCHES DU RHONE","MARSEILLE",1886,1,1808
"BOUCHES DU RHONE","MARSEILLE",1886,2,1808
"BOUCHES DU RHONE","MARSEILLE",1886,3,1808
"BOUCHES DU RHONE","MARSEILLE",1886,4,1808
"BOUCHES DU RHONE","MARSEILLE",1886,5,1808
"BOUCHES DU RHONE","MARSEILLE",1886,6,1816
"BOUCHES DU RHONE","MARSEILLE",1886,7,1976
"BOUCHES DU RHONE","MARSEILLE",1886,8,1960
"BOUCHES DU RHONE","MARSEILLE",1886,9,1940
"BOUCHES DU RHONE","MARSEILLE",1886,10,1936
"BOUCHES DU RHONE","MARSEILLE",1886,11,1928
"BOUCHES DU RHONE","MARSEILLE",1886,12,1904
"BOUCHES DU RHONE","MARSEILLE",1886,13,1904
"BOUCHES DU RHONE","MARSEILLE",1886,14,1920
"BOUCHES DU RHONE","MARSEILLE",1886,15,2080
"BOUCHES DU RHONE","MARSEILLE",1886,16,1896
"BOUCHES DU RHONE","MARSEILLE",1886,17,1896
"BOUCHES DU RHONE","MARSEILLE",1886,18,1896
"BOUCHES DU RHONE","MARSEILLE",1886,19,1900
"BOUCHES DU RHONE","MARSEILLE",1886,20,1872
"BOUCHES DU RHONE","MARSEILLE",1886,21,1892
"BOUCHES DU RHONE","MARSEILLE",1886,22,1908
"BOUCHES DU RHONE","MARSEILLE",1886,23,1940
"BOUCHES DU RHONE","MARSEILLE",1886,24,1944
"BOUCHES DU RHONE","MARSEILLE",1887,1,1944
"BOUCHES DU RHONE","MARSEILLE",1887,2,1940
"BOUCHES DU RHONE","MARSEILLE",1887,3,1946
"BOUCHES DU RHONE","MARSEILLE",1887,4,1944
"BOUCHES DU RHONE","MARSEILLE",1887,5,1956
"BOUCHES DU RHONE","MARSEILLE",1887,6,1984
"BOUCHES DU RHONE","MARSEILLE",1887,7,2028
"BOUCHES DU RHONE","MARSEILLE",1887,8,1989
"BOUCHES DU RHONE","MARSEILLE",1887,9,2020
"BOUCHES DU RHONE","MARSEILLE",1887,10,2012
"BOUCHES DU RHONE","MARSEILLE",1887,11,1984
"BOUCHES DU RHONE","MARSEILLE",1887,12,1960
"BOUCHES DU RHONE","MARSEILLE",1887,13,1958
"BOUCHES DU RHONE","MARSEILLE",1887,14,1962
"BOUCHES DU RHONE","MARSEILLE",1887,15,1928
"BOUCHES DU RHONE","MARSEILLE",1887,16,1924
"BOUCHES DU RHONE","MARSEILLE",1887,17,1932
"BOUCHES DU RHONE","MARSEILLE",1887,18,1932
"BOUCHES DU RHONE","MARSEILLE",1887,19,1966
"BOUCHES DU RHONE","MARSEILLE",1887,20,1952
"BOUCHES DU RHONE","MARSEILLE",1887,21,1984
"BOUCHES DU RHONE","MARSEILLE",1887,22,1981
"BOUCHES DU RHONE","MARSEILLE",1887,23,1976
"BOUCHES DU RHONE","MARSEILLE",1887,24,1996
"BOUCHES DU RHONE","MARSEILLE",1888,1,1996
"BOUCHES DU RHONE","MARSEILLE",1888,2,1996
"BOUCHES DU RHONE","MARSEILLE",1888,3,1998
"BOUCHES DU RHONE","MARSEILLE",1888,4,1994
"BOUCHES DU RHONE","MARSEILLE",1888,5,2000
"BOUCHES DU RHONE","MARSEILLE",1888,6,1986
"BOUCHES DU RHONE","MARSEILLE",1888,7,1952
"BOUCHES DU RHONE","MARSEILLE",1888,8,1988
"BOUCHES DU RHONE","MARSEILLE",1888,9,1960
"BOUCHES DU RHONE","MARSEILLE",1888,10,1910
"BOUCHES DU RHONE","MARSEILLE",1888,11,1876
"BOUCHES DU RHONE","MARSEILLE",1888,12,1884
"BOUCHES DU RHONE","MARSEILLE",1888,13,1876
"BOUCHES DU RHONE","MARSEILLE",1888,14,1924
"BOUCHES DU RHONE","MARSEILLE",1888,15,1920
"BOUCHES DU RHONE","MARSEILLE",1888,16,2020
"BOUCHES DU RHONE","MARSEILLE",1888,17,2016
"BOUCHES DU RHONE","MARSEILLE",1888,18,2040
"BOUCHES DU RHONE","MARSEILLE",1888,19,2018
"BOUCHES DU RHONE","MARSEILLE",1888,20,1988
"BOUCHES DU RHONE","MARSEILLE",1888,21,1976
"BOUCHES DU RHONE","MARSEILLE",1888,22,1976
"BOUCHES DU RHONE","MARSEILLE",1888,23,1952
"BOUCHES DU RHONE","MARSEILLE",1888,24,1952
"BOUCHES DU RHONE","MARSEILLE",1889,1,1948
"BOUCHES DU RHONE","MARSEILLE",1889,2,1948
"BOUCHES DU RHONE","MARSEILLE",1889,3,1920
"BOUCHES DU RHONE","MARSEILLE",1889,4,1920
"BOUCHES DU RHONE","MARSEILLE",1889,5,1920
"BOUCHES DU RHONE","MARSEILLE",1889,6,1920
"BOUCHES DU RHONE","MARSEILLE",1889,7,1946
"BOUCHES DU RHONE","MARSEILLE",1889,8,1932
"BOUCHES DU RHONE","MARSEILLE",1889,9,1928
"BOUCHES DU RHONE","MARSEILLE",1889,10,1910
"BOUCHES DU RHONE","MARSEILLE",1889,11,1872
"BOUCHES DU RHONE","MARSEILLE",1889,12,1858
"BOUCHES DU RHONE","MARSEILLE",1889,13,1852
"BOUCHES DU RHONE","MARSEILLE",1889,14,1868
"BOUCHES DU RHONE","MARSEILLE",1889,15,1884
"BOUCHES DU RHONE","MARSEILLE",1889,16,1876
"BOUCHES DU RHONE","MARSEILLE",1889,17,1862
"BOUCHES DU RHONE","MARSEILLE",1889,18,1844
"BOUCHES DU RHONE","MARSEILLE",1889,19,1888
"BOUCHES DU RHONE","MARSEILLE",1889,20,1900
"BOUCHES DU RHONE","MARSEILLE",1889,21,1926
"BOUCHES DU RHONE","MARSEILLE",1889,22,1960
"BOUCHES DU RHONE","MARSEILLE",1889,23,1950
"BOUCHES DU RHONE","MARSEILLE",1889,24,1964
"BOUCHES DU RHONE","MARSEILLE",1890,1,1960
"BOUCHES DU RHONE","MARSEILLE",1890,2,1960
"BOUCHES DU RHONE","MARSEILLE",1890,3,1960
"BOUCHES DU RHONE","MARSEILLE",1890,4,2002
"BOUCHES DU RHONE","MARSEILLE",1890,5,1994
"BOUCHES DU RHONE","MARSEILLE",1890,6,1986
"BOUCHES DU RHONE","MARSEILLE",1890,7,1984
"BOUCHES DU RHONE","MARSEILLE",1890,8,1978
"BOUCHES DU RHONE","MARSEILLE",1890,9,1984
"BOUCHES DU RHONE","MARSEILLE",1890,10,1992
"BOUCHES DU RHONE","MARSEILLE",1890,11,1984
"BOUCHES DU RHONE","MARSEILLE",1890,12,1992
"BOUCHES DU RHONE","MARSEILLE",1890,13,2032
"BOUCHES DU RHONE","MARSEILLE",1890,14,2032
"BOUCHES DU RHONE","MARSEILLE",1890,15,2036
"BOUCHES DU RHONE","MARSEILLE",1890,16,2052
"BOUCHES DU RHONE","MARSEILLE",1890,17,2076
"BOUCHES DU RHONE","MARSEILLE",1890,18,2106
"BOUCHES DU RHONE","MARSEILLE",1890,19,2074
"BOUCHES DU RHONE","MARSEILLE",1890,22,2068
"BOUCHES DU RHONE","MARSEILLE",1890,23,2042
"BOUCHES DU RHONE","MARSEILLE",1890,24,2058
"BOUCHES DU RHONE","MARSEILLE",1891,1,2058
"BOUCHES DU RHONE","MARSEILLE",1891,2,2086
"BOUCHES DU RHONE","MARSEILLE",1891,3,2086
"BOUCHES DU RHONE","MARSEILLE",1891,4,2004
"BOUCHES DU RHONE","MARSEILLE",1891,5,2094
"BOUCHES DU RHONE","MARSEILLE",1891,6,2164
"BOUCHES DU RHONE","MARSEILLE",1891,7,2164
"BOUCHES DU RHONE","MARSEILLE",1891,8,2164
"BOUCHES DU RHONE","MARSEILLE",1891,9,2164
